date,temple_id,temple_name,visitor_count,occupancy_percentage,crowd_level,day_of_week,is_weekend,is_holiday,festival_name,is_festival,weather,temperature,season,hourly_distribution,factors
2023-05-10,1,Somnath Temple,2876,54,moderate,Wednesday,False,False,None,False,Sunny,30,Summer,"{'4-6 AM': 345, '6-9 AM': -143, '9-12 PM': 575, '12-4 PM': 230, '4-7 PM': 1150, '7-10 PM': 719}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.11}"
2023-05-11,1,Somnath Temple,2139,40,low,Thursday,False,False,None,False,Light Rain,21,Summer,"{'4-6 AM': 256, '6-9 AM': -104, '9-12 PM': 427, '12-4 PM': 171, '4-7 PM': 855, '7-10 PM': 534}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.11}"
2023-05-12,1,Somnath Temple,4000,76,high,Friday,False,False,None,False,Partly Cloudy,28,Summer,"{'4-6 AM': 480, '6-9 AM': -200, '9-12 PM': 800, '12-4 PM': 320, '4-7 PM': 1600, '7-10 PM': 1000}","{'seasonal': 0.85, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.11}"
2023-05-13,1,Somnath Temple,4955,94,high,Saturday,True,False,None,False,Sunny,32,Summer,"{'4-6 AM': 594, '6-9 AM': -246, '9-12 PM': 991, '12-4 PM': 396, '4-7 PM': 1982, '7-10 PM': 1238}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.11}"
2023-05-14,1,Somnath Temple,4995,95,high,Sunday,True,False,None,False,Sunny,23,Summer,"{'4-6 AM': 599, '6-9 AM': -248, '9-12 PM': 999, '12-4 PM': 399, '4-7 PM': 1998, '7-10 PM': 1248}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.11}"
2023-05-15,1,Somnath Temple,4101,78,high,Monday,False,False,None,False,Sunny,26,Summer,"{'4-6 AM': 492, '6-9 AM': -204, '9-12 PM': 820, '12-4 PM': 328, '4-7 PM': 1640, '7-10 PM': 1025}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.11}"
2023-05-16,1,Somnath Temple,2716,51,moderate,Tuesday,False,False,None,False,Cloudy,35,Summer,"{'4-6 AM': 325, '6-9 AM': -134, '9-12 PM': 543, '12-4 PM': 217, '4-7 PM': 1086, '7-10 PM': 679}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.11}"
2023-05-17,1,Somnath Temple,3031,57,moderate,Wednesday,False,False,None,False,Partly Cloudy,20,Summer,"{'4-6 AM': 363, '6-9 AM': -149, '9-12 PM': 606, '12-4 PM': 242, '4-7 PM': 1212, '7-10 PM': 757}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.11}"
2023-05-18,1,Somnath Temple,3024,57,moderate,Thursday,False,False,None,False,Sunny,37,Summer,"{'4-6 AM': 362, '6-9 AM': -148, '9-12 PM': 604, '12-4 PM': 241, '4-7 PM': 1209, '7-10 PM': 756}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.11}"
2023-05-19,1,Somnath Temple,3794,72,moderate,Friday,False,False,None,False,Partly Cloudy,35,Summer,"{'4-6 AM': 455, '6-9 AM': -187, '9-12 PM': 758, '12-4 PM': 303, '4-7 PM': 1517, '7-10 PM': 948}","{'seasonal': 0.85, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.11}"
2023-05-20,1,Somnath Temple,2181,41,low,Saturday,True,False,None,False,Heavy Rain,21,Summer,"{'4-6 AM': 261, '6-9 AM': -107, '9-12 PM': 436, '12-4 PM': 174, '4-7 PM': 872, '7-10 PM': 545}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.5, 'holiday': 1.0, 'growth': 1.11}"
2023-05-21,1,Somnath Temple,4904,93,high,Sunday,True,False,None,False,Sunny,24,Summer,"{'4-6 AM': 588, '6-9 AM': -243, '9-12 PM': 980, '12-4 PM': 392, '4-7 PM': 1961, '7-10 PM': 1226}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.11}"
2023-05-22,1,Somnath Temple,4276,81,high,Monday,False,False,None,False,Sunny,31,Summer,"{'4-6 AM': 513, '6-9 AM': -213, '9-12 PM': 855, '12-4 PM': 342, '4-7 PM': 1710, '7-10 PM': 1069}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.11}"
2023-05-23,1,Somnath Temple,2445,46,low,Tuesday,False,False,None,False,Cloudy,32,Summer,"{'4-6 AM': 293, '6-9 AM': -121, '9-12 PM': 489, '12-4 PM': 195, '4-7 PM': 978, '7-10 PM': 611}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.11}"
2023-05-24,1,Somnath Temple,3548,67,moderate,Wednesday,False,False,None,False,Pleasant,35,Summer,"{'4-6 AM': 425, '6-9 AM': -175, '9-12 PM': 709, '12-4 PM': 283, '4-7 PM': 1419, '7-10 PM': 887}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.15, 'holiday': 1.0, 'growth': 1.11}"
2023-05-25,1,Somnath Temple,2439,46,low,Thursday,False,False,None,False,Cloudy,20,Summer,"{'4-6 AM': 292, '6-9 AM': -119, '9-12 PM': 487, '12-4 PM': 195, '4-7 PM': 975, '7-10 PM': 609}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.11}"
2023-05-26,1,Somnath Temple,3180,60,moderate,Friday,False,False,None,False,Light Rain,20,Summer,"{'4-6 AM': 381, '6-9 AM': -158, '9-12 PM': 636, '12-4 PM': 254, '4-7 PM': 1272, '7-10 PM': 795}","{'seasonal': 0.85, 'weekday': 1.2, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.11}"
2023-05-27,1,Somnath Temple,3504,66,moderate,Saturday,True,False,None,False,Light Rain,34,Summer,"{'4-6 AM': 420, '6-9 AM': -173, '9-12 PM': 700, '12-4 PM': 280, '4-7 PM': 1401, '7-10 PM': 876}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.11}"
2023-05-28,1,Somnath Temple,4304,81,high,Sunday,True,False,None,False,Sunny,20,Summer,"{'4-6 AM': 516, '6-9 AM': -213, '9-12 PM': 860, '12-4 PM': 344, '4-7 PM': 1721, '7-10 PM': 1076}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.11}"
2023-05-29,1,Somnath Temple,4085,77,high,Monday,False,False,None,False,Sunny,20,Summer,"{'4-6 AM': 490, '6-9 AM': -203, '9-12 PM': 817, '12-4 PM': 326, '4-7 PM': 1634, '7-10 PM': 1021}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.11}"
2023-05-30,1,Somnath Temple,3191,60,moderate,Tuesday,False,False,None,False,Partly Cloudy,30,Summer,"{'4-6 AM': 382, '6-9 AM': -157, '9-12 PM': 638, '12-4 PM': 255, '4-7 PM': 1276, '7-10 PM': 797}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.11}"
2023-05-31,1,Somnath Temple,3020,57,moderate,Wednesday,False,False,None,False,Partly Cloudy,35,Summer,"{'4-6 AM': 362, '6-9 AM': -150, '9-12 PM': 604, '12-4 PM': 241, '4-7 PM': 1208, '7-10 PM': 755}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.11}"
2023-06-01,1,Somnath Temple,2256,42,low,Thursday,False,False,None,False,Partly Cloudy,31,Monsoon,"{'4-6 AM': 270, '6-9 AM': -111, '9-12 PM': 451, '12-4 PM': 180, '4-7 PM': 902, '7-10 PM': 564}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.11}"
2023-06-02,1,Somnath Temple,3013,57,moderate,Friday,False,False,None,False,Sunny,35,Monsoon,"{'4-6 AM': 361, '6-9 AM': -149, '9-12 PM': 602, '12-4 PM': 241, '4-7 PM': 1205, '7-10 PM': 753}","{'seasonal': 0.7, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.11}"
2023-06-03,1,Somnath Temple,3448,65,moderate,Saturday,True,False,None,False,Sunny,22,Monsoon,"{'4-6 AM': 413, '6-9 AM': -170, '9-12 PM': 689, '12-4 PM': 275, '4-7 PM': 1379, '7-10 PM': 862}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.11}"
2023-06-04,1,Somnath Temple,4409,83,high,Sunday,True,False,None,False,Partly Cloudy,33,Monsoon,"{'4-6 AM': 529, '6-9 AM': -218, '9-12 PM': 881, '12-4 PM': 352, '4-7 PM': 1763, '7-10 PM': 1102}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.11}"
2023-06-05,1,Somnath Temple,3075,58,moderate,Monday,False,False,None,False,Cloudy,22,Monsoon,"{'4-6 AM': 369, '6-9 AM': -153, '9-12 PM': 615, '12-4 PM': 246, '4-7 PM': 1230, '7-10 PM': 768}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.11}"
2023-06-06,1,Somnath Temple,2240,42,low,Tuesday,False,False,None,False,Partly Cloudy,33,Monsoon,"{'4-6 AM': 268, '6-9 AM': -111, '9-12 PM': 448, '12-4 PM': 179, '4-7 PM': 896, '7-10 PM': 560}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.11}"
2023-06-07,1,Somnath Temple,1154,21,low,Wednesday,False,False,None,False,Heavy Rain,35,Monsoon,"{'4-6 AM': 138, '6-9 AM': -55, '9-12 PM': 230, '12-4 PM': 92, '4-7 PM': 461, '7-10 PM': 288}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.5, 'holiday': 1.0, 'growth': 1.11}"
2023-06-08,1,Somnath Temple,1868,35,low,Thursday,False,False,None,False,Light Rain,37,Monsoon,"{'4-6 AM': 224, '6-9 AM': -92, '9-12 PM': 373, '12-4 PM': 149, '4-7 PM': 747, '7-10 PM': 467}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.11}"
2023-06-09,1,Somnath Temple,3382,64,moderate,Friday,False,False,None,False,Sunny,31,Monsoon,"{'4-6 AM': 405, '6-9 AM': -166, '9-12 PM': 676, '12-4 PM': 270, '4-7 PM': 1352, '7-10 PM': 845}","{'seasonal': 0.7, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.11}"
2023-06-10,1,Somnath Temple,4513,85,high,Saturday,True,False,None,False,Pleasant,24,Monsoon,"{'4-6 AM': 541, '6-9 AM': -224, '9-12 PM': 902, '12-4 PM': 361, '4-7 PM': 1805, '7-10 PM': 1128}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.15, 'holiday': 1.0, 'growth': 1.11}"
2023-06-11,1,Somnath Temple,3675,70,moderate,Sunday,True,False,None,False,Sunny,24,Monsoon,"{'4-6 AM': 441, '6-9 AM': -183, '9-12 PM': 735, '12-4 PM': 294, '4-7 PM': 1470, '7-10 PM': 918}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-06-12,1,Somnath Temple,3867,73,moderate,Monday,False,False,None,False,Sunny,26,Monsoon,"{'4-6 AM': 464, '6-9 AM': -191, '9-12 PM': 773, '12-4 PM': 309, '4-7 PM': 1546, '7-10 PM': 966}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-06-13,1,Somnath Temple,2270,43,low,Tuesday,False,False,None,False,Sunny,24,Monsoon,"{'4-6 AM': 272, '6-9 AM': -112, '9-12 PM': 454, '12-4 PM': 181, '4-7 PM': 908, '7-10 PM': 567}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-06-14,1,Somnath Temple,2291,43,low,Wednesday,False,False,None,False,Sunny,25,Monsoon,"{'4-6 AM': 274, '6-9 AM': -112, '9-12 PM': 458, '12-4 PM': 183, '4-7 PM': 916, '7-10 PM': 572}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-06-15,1,Somnath Temple,2661,50,moderate,Thursday,False,False,None,False,Partly Cloudy,36,Monsoon,"{'4-6 AM': 319, '6-9 AM': -131, '9-12 PM': 532, '12-4 PM': 212, '4-7 PM': 1064, '7-10 PM': 665}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.12}"
2023-06-16,1,Somnath Temple,3156,60,moderate,Friday,False,False,None,False,Sunny,27,Monsoon,"{'4-6 AM': 378, '6-9 AM': -156, '9-12 PM': 631, '12-4 PM': 252, '4-7 PM': 1262, '7-10 PM': 789}","{'seasonal': 0.7, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-06-17,1,Somnath Temple,4230,80,high,Saturday,True,False,None,False,Partly Cloudy,22,Monsoon,"{'4-6 AM': 507, '6-9 AM': -210, '9-12 PM': 846, '12-4 PM': 338, '4-7 PM': 1692, '7-10 PM': 1057}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.12}"
2023-06-18,1,Somnath Temple,3824,72,moderate,Sunday,True,False,None,False,Sunny,25,Monsoon,"{'4-6 AM': 458, '6-9 AM': -188, '9-12 PM': 764, '12-4 PM': 305, '4-7 PM': 1529, '7-10 PM': 956}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-06-19,1,Somnath Temple,3836,73,moderate,Monday,False,False,None,False,Partly Cloudy,35,Monsoon,"{'4-6 AM': 460, '6-9 AM': -190, '9-12 PM': 767, '12-4 PM': 306, '4-7 PM': 1534, '7-10 PM': 959}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.12}"
2023-06-20,1,Somnath Temple,2159,41,low,Tuesday,False,False,None,False,Cloudy,27,Monsoon,"{'4-6 AM': 259, '6-9 AM': -105, '9-12 PM': 431, '12-4 PM': 172, '4-7 PM': 863, '7-10 PM': 539}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.12}"
2023-06-21,1,Somnath Temple,2215,42,low,Wednesday,False,False,None,False,Cloudy,36,Monsoon,"{'4-6 AM': 265, '6-9 AM': -109, '9-12 PM': 443, '12-4 PM': 177, '4-7 PM': 886, '7-10 PM': 553}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.12}"
2023-06-22,1,Somnath Temple,2310,44,low,Thursday,False,False,None,False,Partly Cloudy,27,Monsoon,"{'4-6 AM': 277, '6-9 AM': -114, '9-12 PM': 462, '12-4 PM': 184, '4-7 PM': 924, '7-10 PM': 577}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.12}"
2023-06-23,1,Somnath Temple,3231,61,moderate,Friday,False,False,None,False,Sunny,33,Monsoon,"{'4-6 AM': 387, '6-9 AM': -159, '9-12 PM': 646, '12-4 PM': 258, '4-7 PM': 1292, '7-10 PM': 807}","{'seasonal': 0.7, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-06-24,1,Somnath Temple,2811,53,moderate,Saturday,True,False,None,False,Light Rain,28,Monsoon,"{'4-6 AM': 337, '6-9 AM': -138, '9-12 PM': 562, '12-4 PM': 224, '4-7 PM': 1124, '7-10 PM': 702}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.12}"
2023-06-25,1,Somnath Temple,3972,75,high,Sunday,True,False,None,False,Sunny,23,Monsoon,"{'4-6 AM': 476, '6-9 AM': -196, '9-12 PM': 794, '12-4 PM': 317, '4-7 PM': 1588, '7-10 PM': 993}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-06-26,1,Somnath Temple,3893,74,moderate,Monday,False,False,None,False,Pleasant,33,Monsoon,"{'4-6 AM': 467, '6-9 AM': -193, '9-12 PM': 778, '12-4 PM': 311, '4-7 PM': 1557, '7-10 PM': 973}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.15, 'holiday': 1.0, 'growth': 1.12}"
2023-06-27,1,Somnath Temple,2173,41,low,Tuesday,False,False,None,False,Sunny,21,Monsoon,"{'4-6 AM': 260, '6-9 AM': -106, '9-12 PM': 434, '12-4 PM': 173, '4-7 PM': 869, '7-10 PM': 543}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-06-28,1,Somnath Temple,2379,45,low,Wednesday,False,False,None,False,Cloudy,25,Monsoon,"{'4-6 AM': 285, '6-9 AM': -116, '9-12 PM': 475, '12-4 PM': 190, '4-7 PM': 951, '7-10 PM': 594}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.12}"
2023-06-29,1,Somnath Temple,2478,47,low,Thursday,False,False,None,False,Sunny,37,Monsoon,"{'4-6 AM': 297, '6-9 AM': -122, '9-12 PM': 495, '12-4 PM': 198, '4-7 PM': 991, '7-10 PM': 619}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-06-30,1,Somnath Temple,2845,54,moderate,Friday,False,False,None,False,Cloudy,36,Monsoon,"{'4-6 AM': 341, '6-9 AM': -141, '9-12 PM': 569, '12-4 PM': 227, '4-7 PM': 1138, '7-10 PM': 711}","{'seasonal': 0.7, 'weekday': 1.2, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.12}"
2023-07-01,1,Somnath Temple,4358,83,high,Saturday,True,False,None,False,Partly Cloudy,36,Monsoon,"{'4-6 AM': 522, '6-9 AM': -215, '9-12 PM': 871, '12-4 PM': 348, '4-7 PM': 1743, '7-10 PM': 1089}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.12}"
2023-07-02,1,Somnath Temple,3902,74,moderate,Sunday,True,False,None,False,Sunny,32,Monsoon,"{'4-6 AM': 468, '6-9 AM': -193, '9-12 PM': 780, '12-4 PM': 312, '4-7 PM': 1560, '7-10 PM': 975}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-07-03,1,Somnath Temple,3239,61,moderate,Monday,False,False,None,False,Sunny,37,Monsoon,"{'4-6 AM': 388, '6-9 AM': -159, '9-12 PM': 647, '12-4 PM': 259, '4-7 PM': 1295, '7-10 PM': 809}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-07-04,1,Somnath Temple,2692,51,moderate,Tuesday,False,False,None,False,Partly Cloudy,33,Monsoon,"{'4-6 AM': 323, '6-9 AM': -133, '9-12 PM': 538, '12-4 PM': 215, '4-7 PM': 1076, '7-10 PM': 673}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.12}"
2023-07-05,1,Somnath Temple,2000,38,low,Wednesday,False,False,None,False,Cloudy,29,Monsoon,"{'4-6 AM': 240, '6-9 AM': -100, '9-12 PM': 400, '12-4 PM': 160, '4-7 PM': 800, '7-10 PM': 500}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.12}"
2023-07-06,1,Somnath Temple,2380,45,low,Thursday,False,False,None,False,Sunny,31,Monsoon,"{'4-6 AM': 285, '6-9 AM': -118, '9-12 PM': 476, '12-4 PM': 190, '4-7 PM': 952, '7-10 PM': 595}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-07-07,1,Somnath Temple,3572,68,moderate,Friday,False,False,None,False,Sunny,24,Monsoon,"{'4-6 AM': 428, '6-9 AM': -176, '9-12 PM': 714, '12-4 PM': 285, '4-7 PM': 1428, '7-10 PM': 893}","{'seasonal': 0.7, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-07-08,1,Somnath Temple,3727,70,moderate,Saturday,True,False,None,False,Sunny,35,Monsoon,"{'4-6 AM': 447, '6-9 AM': -184, '9-12 PM': 745, '12-4 PM': 298, '4-7 PM': 1490, '7-10 PM': 931}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-07-09,1,Somnath Temple,3930,74,moderate,Sunday,True,False,None,False,Partly Cloudy,29,Monsoon,"{'4-6 AM': 471, '6-9 AM': -195, '9-12 PM': 786, '12-4 PM': 314, '4-7 PM': 1572, '7-10 PM': 982}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.12}"
2023-07-10,1,Somnath Temple,3583,68,moderate,Monday,False,False,None,False,Sunny,30,Monsoon,"{'4-6 AM': 429, '6-9 AM': -176, '9-12 PM': 716, '12-4 PM': 286, '4-7 PM': 1433, '7-10 PM': 895}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-07-11,1,Somnath Temple,2428,46,low,Tuesday,False,False,None,False,Partly Cloudy,28,Monsoon,"{'4-6 AM': 291, '6-9 AM': -120, '9-12 PM': 485, '12-4 PM': 194, '4-7 PM': 971, '7-10 PM': 607}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.12}"
2023-07-12,1,Somnath Temple,2412,45,low,Wednesday,False,False,None,False,Sunny,37,Monsoon,"{'4-6 AM': 289, '6-9 AM': -118, '9-12 PM': 482, '12-4 PM': 192, '4-7 PM': 964, '7-10 PM': 603}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-07-13,1,Somnath Temple,2565,48,low,Thursday,False,False,None,False,Partly Cloudy,21,Monsoon,"{'4-6 AM': 307, '6-9 AM': -127, '9-12 PM': 513, '12-4 PM': 205, '4-7 PM': 1026, '7-10 PM': 641}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.12}"
2023-07-14,1,Somnath Temple,3602,68,moderate,Friday,False,False,None,False,Sunny,20,Monsoon,"{'4-6 AM': 432, '6-9 AM': -178, '9-12 PM': 720, '12-4 PM': 288, '4-7 PM': 1440, '7-10 PM': 900}","{'seasonal': 0.7, 'weekday': 1.2, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-07-15,1,Somnath Temple,3519,67,moderate,Saturday,True,False,None,False,Sunny,33,Monsoon,"{'4-6 AM': 422, '6-9 AM': -173, '9-12 PM': 703, '12-4 PM': 281, '4-7 PM': 1407, '7-10 PM': 879}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-07-16,1,Somnath Temple,3949,75,high,Sunday,True,False,None,False,Partly Cloudy,24,Monsoon,"{'4-6 AM': 473, '6-9 AM': -194, '9-12 PM': 789, '12-4 PM': 315, '4-7 PM': 1579, '7-10 PM': 987}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.12}"
2023-07-17,1,Somnath Temple,3362,64,moderate,Monday,False,False,None,False,Sunny,37,Monsoon,"{'4-6 AM': 403, '6-9 AM': -165, '9-12 PM': 672, '12-4 PM': 268, '4-7 PM': 1344, '7-10 PM': 840}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-07-18,1,Somnath Temple,2435,46,low,Tuesday,False,False,None,False,Sunny,23,Monsoon,"{'4-6 AM': 292, '6-9 AM': -120, '9-12 PM': 487, '12-4 PM': 194, '4-7 PM': 974, '7-10 PM': 608}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-07-19,1,Somnath Temple,2378,45,low,Wednesday,False,False,None,False,Sunny,23,Monsoon,"{'4-6 AM': 285, '6-9 AM': -117, '9-12 PM': 475, '12-4 PM': 190, '4-7 PM': 951, '7-10 PM': 594}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-07-20,1,Somnath Temple,2398,45,low,Thursday,False,False,None,False,Sunny,26,Monsoon,"{'4-6 AM': 287, '6-9 AM': -117, '9-12 PM': 479, '12-4 PM': 191, '4-7 PM': 959, '7-10 PM': 599}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.12}"
2023-07-21,1,Somnath Temple,2726,51,moderate,Friday,False,False,None,False,Light Rain,20,Monsoon,"{'4-6 AM': 327, '6-9 AM': -135, '9-12 PM': 545, '12-4 PM': 218, '4-7 PM': 1090, '7-10 PM': 681}","{'seasonal': 0.7, 'weekday': 1.2, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.12}"
2023-07-22,1,Somnath Temple,3364,64,moderate,Saturday,True,False,None,False,Light Rain,26,Monsoon,"{'4-6 AM': 403, '6-9 AM': -166, '9-12 PM': 672, '12-4 PM': 269, '4-7 PM': 1345, '7-10 PM': 841}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.12}"
